2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy | 🏦 BOND STRATEGY CONFIGURATION
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy | ============================================================
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Agent ID:      bond-bot
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Mode:          💸 LIVE TRADING
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Price Range:   $0.95 - $0.98
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Time Window:   60s - 1800s (30 min)
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Position Size: Half-Kelly (max 25%)
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy |   Expected Returns: +2.0% to +5.3%
2025-12-29 15:37:48 | INFO     | strategies.bond_strategy | ============================================================
2025-12-29 15:37:48 | INFO     | trading.bot | ============================================================
2025-12-29 15:37:48 | INFO     | trading.bot | 🚀 STARTING TRADING BOT
2025-12-29 15:37:48 | INFO     | trading.bot | ============================================================
2025-12-29 15:37:48 | INFO     | trading.bot |   Agent ID:   bond-bot
2025-12-29 15:37:48 | INFO     | trading.bot |   Type:       bond
2025-12-29 15:37:48 | INFO     | trading.bot |   Mode:       💸 LIVE
2025-12-29 15:37:48 | INFO     | trading.bot |   ✅ Credentials validated
2025-12-29 15:37:48 | INFO     | trading.bot |   ✅ API connected
2025-12-29 15:37:48 | INFO     | trading.bot |   ✅ CLOB client initialized
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | SQLite storage initialized: data/risk_state.db
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Registered agent bond-bot (bond)
2025-12-29 15:37:48 | INFO     | trading.risk_coordinator | ============================================================
2025-12-29 15:37:48 | INFO     | trading.risk_coordinator | 🔄 RECONCILING STATE WITH ON-CHAIN...
2025-12-29 15:37:48 | INFO     | trading.risk_coordinator | ============================================================
2025-12-29 15:37:48 | INFO     | trading.risk_coordinator |   Wallet: 0xf54f4FF134f2A96E7E63674e561Cde110dE4f282
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 10194940612355593823...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 11095693793658442691...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 14805424610556521493...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 15023754393998281560...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 32915172045130582917...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 38799348442724633229...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 43577760886052680570...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 57250582726141352031...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 2 duplicate orphan positions for 62907314912118087699...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 64438803144617060812...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 69066581937470837277...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 75858118176847938138...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 82617212581795024039...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 88933989741847491097...
2025-12-29 15:37:48 | INFO     | trading.storage.sqlite | Removed 5 duplicate orphan positions for 92017981406808384305...
2025-12-29 15:37:48 | WARNING  | trading.risk_coordinator |   🧹 Cleaned up 72 duplicate orphan positions
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   📡 API returned: 15 positions, $552.44 USDC
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   📦 Positions from API:
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 92017981406808384305... | 76.6500 shares @ $0.9865 = $75.62
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 38799348442724633229... | 42.6100 shares @ $0.9850 = $41.97
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 64438803144617060812... | 41.2600 shares @ $0.9710 = $40.06
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 88933989741847491097... | 37.2100 shares @ $0.9500 = $35.35
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 57250582726141352031... | 26.0900 shares @ $0.9850 = $25.70
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 14805424610556521493... | 20.1400 shares @ $0.9755 = $19.65
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 82617212581795024039... | 18.5100 shares @ $0.9880 = $18.29
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 15023754393998281560... | 15.2100 shares @ $0.9575 = $14.56
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 62907314912118087699... | 14.0600 shares @ $0.9885 = $13.90
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 69066581937470837277... | 13.6200 shares @ $0.9755 = $13.29
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 10194940612355593823... | 10.0000 shares @ $0.9840 = $9.84
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 11095693793658442691... | 7.9800 shares @ $0.9860 = $7.87
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 32915172045130582917... | 7.8000 shares @ $0.9590 = $7.48
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 43577760886052680570... | 5.3000 shares @ $0.9835 = $5.21
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |       - 75858118176847938138... | 1.7700 shares @ $0.9750 = $1.73
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   💰 Total API positions value: $330.51
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   💾 DB state: 0 open, 15 orphan
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 92017981406808384305... | 76.6500 shares @ $0.9865 = $75.62
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 73: 76.6500 shares @ $0.9865
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 38799348442724633229... | 42.6100 shares @ $0.9850 = $41.97
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 74: 42.6100 shares @ $0.9850
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 64438803144617060812... | 41.2600 shares @ $0.9710 = $40.06
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 75: 41.2600 shares @ $0.9710
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 88933989741847491097... | 37.2100 shares @ $0.9500 = $35.35
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 76: 37.2100 shares @ $0.9500
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 57250582726141352031... | 26.0900 shares @ $0.9850 = $25.70
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 77: 26.0900 shares @ $0.9850
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 14805424610556521493... | 20.1400 shares @ $0.9755 = $19.65
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 78: 20.1400 shares @ $0.9755
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 82617212581795024039... | 18.5100 shares @ $0.9880 = $18.29
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 79: 18.5100 shares @ $0.9880
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 15023754393998281560... | 15.2100 shares @ $0.9575 = $14.56
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 80: 15.2100 shares @ $0.9575
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 62907314912118087699... | 14.0600 shares @ $0.9885 = $13.90
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 81: 14.0600 shares @ $0.9885
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 69066581937470837277... | 13.6200 shares @ $0.9755 = $13.29
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 82: 13.6200 shares @ $0.9755
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 10194940612355593823... | 10.0000 shares @ $0.9840 = $9.84
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 83: 10.0000 shares @ $0.9840
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 11095693793658442691... | 7.9800 shares @ $0.9860 = $7.87
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 84: 7.9800 shares @ $0.9860
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 32915172045130582917... | 7.8000 shares @ $0.9590 = $7.48
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 85: 7.8000 shares @ $0.9590
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 43577760886052680570... | 5.3000 shares @ $0.9835 = $5.21
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 86: 5.3000 shares @ $0.9835
2025-12-29 15:37:49 | WARNING  | trading.risk_coordinator |   🔍 ORPHAN FOUND: 75858118176847938138... | 1.7700 shares @ $0.9750 = $1.73
2025-12-29 15:37:49 | INFO     | trading.storage.sqlite | Updated existing orphan position 87: 1.7700 shares @ $0.9750
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator | ============================================================
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator | ✅ RECONCILIATION COMPLETE
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   Positions: 15 on-chain
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   Orphans added: 15
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   Ghosts removed: 0
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   USDC Balance: $552.44
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator |   Positions Value: $330.51
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator | ============================================================
2025-12-29 15:37:49 | INFO     | trading.risk_coordinator | RiskCoordinator started for agent bond-bot (bond)
2025-12-29 15:37:49 | INFO     | trading.bot |   ✅ Risk coordinator started
2025-12-29 15:37:49 | INFO     | trading.safety | Drawdown limits manually reset: equity $882.95
2025-12-29 15:37:49 | INFO     | trading.bot | ============================================================
2025-12-29 15:37:49 | INFO     | trading.bot | 💰 WALLET STATE
2025-12-29 15:37:49 | INFO     | trading.bot | ============================================================
2025-12-29 15:37:49 | INFO     | trading.bot |   USDC Balance:    $552.44
2025-12-29 15:37:49 | INFO     | trading.bot |   Positions Value: $330.51
2025-12-29 15:37:49 | INFO     | trading.bot |   Total Equity:    $882.95
2025-12-29 15:37:49 | INFO     | trading.bot |   Available:       $552.44
2025-12-29 15:37:49 | INFO     | trading.bot | ============================================================
2025-12-29 15:37:49 | INFO     | trading.bot | ✅ Bot ready and running!
2025-12-29 15:37:49 | INFO     | trading.bot | Starting main loop (interval=5.0s)
2025-12-29 15:37:49 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:37:51 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:38:21 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:38:22 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:38:52 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:38:54 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:39:24 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:39:25 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:39:56 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:39:57 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:40:27 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:40:29 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:40:59 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:41:00 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:41:30 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:41:32 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:42:02 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:42:04 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:42:34 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:42:35 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:43:06 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:43:07 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:43:37 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:43:39 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:44:09 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:44:10 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:44:41 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:44:42 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:45:12 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 15:45:14 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 15:45:44 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
